ID,Name,Macroarea,Latitude,Longitude,Glottocode,ISO639P3code,Feature_IDs,Glottolog_Languoid_Level,Family,Speaker_Area
luis1253,Luiseno-Juaneño,,33.3184,-116.939,luis1253,,192,language,Uto-Aztecan,languages
lush1252,Northern Lushootseed,,48.42,-122.529,lush1252,,193,language,Salishan,languages
mahi1248,Mahican,,42.587,-73.788,mahi1248,,194,language,Algic,languages
maka1318,Makah,,48.3258,-124.616,maka1318,,196,language,Wakashan,languages
male1292,Malecite-Passamaquoddy,,45.494475,-67.40805,male1292,,197,language,Algic,languages
male1297,Maléku Jaíka,,10.7485,-84.7318,male1297,,198,language,Chibchan,languages
mamm1241,Mam,,14.8034,-91.7231,mamm1241,,199,language,Mayan,languages
mand1446,Mandan,,46.83,-101.0,mand1446,,200,language,Siouan,languages
mara1266,Maratino,,24.339089,-98.576661,mara1266,,202,language,,languages
mari1440,Maricopa,,33.5123,-111.749,mari1440,,203,language,Cochimi-Yuman,languages
mata1288,Matagalpa,,13.0333,-86.0,mata1288,,204,language,Misumalpan,languages
matt1238,Mattole-Bear River,,40.4321,-122.863,matt1238,,205,language,Athabaskan-Eyak-Tlingit,languages
mayo1264,Mayo,,26.4522,-108.981,mayo1264,,206,language,Uto-Aztecan,languages
mehe1242,Meherrin,,36.66342,-77.57783,mehe1242,,207,language,Unclassifiable,languages
meno1252,Menominee,,44.9794,-88.6395,meno1252,,208,language,Algic,languages
mesc1238,Mescalero-Chiricahua Apache,,33.1291,-105.566,mesc1238,,210,language,Athabaskan-Eyak-Tlingit,languages
mesk1242,Meskwaki,,44.0,-89.0,mesk1242,,114,language,Algic,languages
mezq1235,Mezquital Otomi,,20.2274,-99.5564,mezq1235,,211,language,Otomanguean,languages
miam1252,Miami,,40.0,-90.0,miam1252,,212,language,Algic,languages
mich1245,Michoacán Nahuatl,,18.3412,-103.361,mich1245,,213,language,Uto-Aztecan,languages
mika1239,Mikasuki,,31.5,-84.0,mika1239,,215,language,Muskogean,languages
mikm1235,Mi'kmaq,,46.0,-64.0,mikm1235,,214,language,Algic,languages
misk1235,Mískito,,15.1576,-84.2942,misk1235,,224,language,Misumalpan,languages
